home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Shabbab Al Jeel Hudayda,Al Saqr,2005-03-04,0,1,F,yemen,Shabbab Al Jeel Hudayda (Yemen),Al Saqr (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Sanaa,Al Wahda Sanaa,2005-03-05,1,3,F,yemen,Shab Sanaa (Yemen),Al Wahda Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Yarmok Sanaa,Al Shabab,2005-03-06,4,1,F,yemen,Al Yarmok Sanaa (Yemen),Al Shabab (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shaab Ibb,Al Ittihad Ibb,2005-03-10,0,0,F,yemen,Shaab Ibb (Yemen),Al Ittihad Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
May 22 Sanaa,Shab Hadramawt,2005-03-10,2,0,F,yemen,May 22 Sanaa (Yemen),Shab Hadramawt (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Helal Al Sahely Hudayda,Al Telal Aden,2005-03-10,1,4,F,yemen,Al Helal Al Sahely Hudayda (Yemen),Al Telal Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Wahda Sanaa,Al Sholaa Aden,2005-03-11,2,2,F,yemen,Al Wahda Sanaa (Yemen),Al Sholaa Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shabbab Al Jeel Hudayda,Al Ahli Sanaa,2005-03-11,1,2,F,yemen,Shabbab Al Jeel Hudayda (Yemen),Al Ahli Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Shabab,Shab Sanaa,2005-03-11,1,0,F,yemen,Al Shabab (Yemen),Shab Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Saqr,Al Yarmok Sanaa,2005-03-11,1,1,F,yemen,Al Saqr (Yemen),Al Yarmok Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Telal Aden,Shabbab Al Jeel Hudayda,2005-03-17,0,0,F,yemen,Al Telal Aden (Yemen),Shabbab Al Jeel Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shaab Ibb,Al Helal Al Sahely Hudayda,2005-03-18,2,2,F,yemen,Shaab Ibb (Yemen),Al Helal Al Sahely Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Sholaa Aden,Al Shabab,2005-03-18,2,2,F,yemen,Al Sholaa Aden (Yemen),Al Shabab (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ahli Sanaa,Al Yarmok Sanaa,2005-03-18,4,1,F,yemen,Al Ahli Sanaa (Yemen),Al Yarmok Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Saqr,Shab Sanaa,2005-03-18,2,0,F,yemen,Al Saqr (Yemen),Shab Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ittihad Ibb,May 22 Sanaa,2005-03-19,1,2,F,yemen,Al Ittihad Ibb (Yemen),May 22 Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Wahda Sanaa,Shab Hadramawt,2005-03-19,2,3,F,yemen,Al Wahda Sanaa (Yemen),Shab Hadramawt (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Helal Al Sahely Hudayda,Al Ittihad Ibb,2005-03-24,4,0,F,yemen,Al Helal Al Sahely Hudayda (Yemen),Al Ittihad Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Wahda Sanaa,May 22 Sanaa,2005-03-24,1,1,F,yemen,Al Wahda Sanaa (Yemen),May 22 Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shabbab Al Jeel Hudayda,Shaab Ibb,2005-03-25,3,2,F,yemen,Shabbab Al Jeel Hudayda (Yemen),Shaab Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Shabab,Shab Hadramawt,2005-03-25,0,0,F,yemen,Al Shabab (Yemen),Shab Hadramawt (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Yarmok Sanaa,Al Telal Aden,2005-03-25,1,2,F,yemen,Al Yarmok Sanaa (Yemen),Al Telal Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Sholaa Aden,Al Saqr,2005-03-25,0,1,F,yemen,Al Sholaa Aden (Yemen),Al Saqr (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Sanaa,Al Ahli Sanaa,2005-03-26,0,3,F,yemen,Shab Sanaa (Yemen),Al Ahli Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ittihad Ibb,Al Wahda Sanaa,2005-03-31,0,0,F,yemen,Al Ittihad Ibb (Yemen),Al Wahda Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shabbab Al Jeel Hudayda,Al Helal Al Sahely Hudayda,2005-03-31,1,3,F,yemen,Shabbab Al Jeel Hudayda (Yemen),Al Helal Al Sahely Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
May 22 Sanaa,Al Shabab,2005-03-31,0,2,F,yemen,May 22 Sanaa (Yemen),Al Shabab (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Yarmok Sanaa,Shaab Ibb,2005-04-01,1,4,F,yemen,Al Yarmok Sanaa (Yemen),Shaab Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Saqr,Shab Hadramawt,2005-04-01,3,3,F,yemen,Al Saqr (Yemen),Shab Hadramawt (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Telal Aden,Shab Sanaa,2005-04-01,1,3,F,yemen,Al Telal Aden (Yemen),Shab Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ahli Sanaa,Al Sholaa Aden,2005-04-02,2,2,F,yemen,Al Ahli Sanaa (Yemen),Al Sholaa Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ittihad Ibb,Shabbab Al Jeel Hudayda,2005-04-07,4,1,F,yemen,Al Ittihad Ibb (Yemen),Shabbab Al Jeel Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Shabab,Al Wahda Sanaa,2005-04-07,4,0,F,yemen,Al Shabab (Yemen),Al Wahda Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Helal Al Sahely Hudayda,Al Yarmok Sanaa,2005-04-07,5,0,F,yemen,Al Helal Al Sahely Hudayda (Yemen),Al Yarmok Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
May 22 Sanaa,Al Saqr,2005-04-07,0,2,F,yemen,May 22 Sanaa (Yemen),Al Saqr (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Sanaa,Shaab Ibb,2005-04-08,0,4,F,yemen,Shab Sanaa (Yemen),Shaab Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Hadramawt,Al Ahli Sanaa,2005-04-08,1,1,F,yemen,Shab Hadramawt (Yemen),Al Ahli Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Sholaa Aden,Al Telal Aden,2005-04-08,1,1,F,yemen,Al Sholaa Aden (Yemen),Al Telal Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Shabab,Al Ittihad Ibb,2005-04-14,0,0,F,yemen,Al Shabab (Yemen),Al Ittihad Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Yarmok Sanaa,Shabbab Al Jeel Hudayda,2005-04-14,5,2,F,yemen,Al Yarmok Sanaa (Yemen),Shabbab Al Jeel Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Wahda Sanaa,Al Saqr,2005-04-15,0,2,F,yemen,Al Wahda Sanaa (Yemen),Al Saqr (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shaab Ibb,Al Sholaa Aden,2005-04-15,0,3,F,yemen,Shaab Ibb (Yemen),Al Sholaa Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Telal Aden,Shab Hadramawt,2005-04-15,4,1,F,yemen,Al Telal Aden (Yemen),Shab Hadramawt (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Sanaa,Al Helal Al Sahely Hudayda,2005-04-16,0,1,F,yemen,Shab Sanaa (Yemen),Al Helal Al Sahely Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ahli Sanaa,May 22 Sanaa,2005-04-17,2,0,F,yemen,Al Ahli Sanaa (Yemen),May 22 Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ittihad Ibb,Al Yarmok Sanaa,2005-04-21,2,1,F,yemen,Al Ittihad Ibb (Yemen),Al Yarmok Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Saqr,Al Shabab,2005-04-21,2,0,F,yemen,Al Saqr (Yemen),Al Shabab (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shabbab Al Jeel Hudayda,Shab Sanaa,2005-04-21,0,0,F,yemen,Shabbab Al Jeel Hudayda (Yemen),Shab Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Sholaa Aden,Al Helal Al Sahely Hudayda,2005-04-22,0,0,F,yemen,Al Sholaa Aden (Yemen),Al Helal Al Sahely Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Hadramawt,Shaab Ibb,2005-04-22,2,2,F,yemen,Shab Hadramawt (Yemen),Shaab Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ittihad Ibb,Al Saqr,2005-04-28,0,0,F,yemen,Al Ittihad Ibb (Yemen),Al Saqr (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Sanaa,Al Yarmok Sanaa,2005-04-28,0,0,F,yemen,Shab Sanaa (Yemen),Al Yarmok Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Shabab,Al Ahli Sanaa,2005-04-28,3,2,F,yemen,Al Shabab (Yemen),Al Ahli Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Sholaa Aden,Shabbab Al Jeel Hudayda,2005-04-28,1,2,F,yemen,Al Sholaa Aden (Yemen),Shabbab Al Jeel Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Telal Aden,Al Wahda Sanaa,2005-04-29,3,0,F,yemen,Al Telal Aden (Yemen),Al Wahda Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Helal Al Sahely Hudayda,Shab Hadramawt,2005-04-29,1,0,F,yemen,Al Helal Al Sahely Hudayda (Yemen),Shab Hadramawt (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shaab Ibb,May 22 Sanaa,2005-04-29,2,1,F,yemen,Shaab Ibb (Yemen),May 22 Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Wahda Sanaa,Al Ahli Sanaa,2005-05-05,0,3,F,yemen,Al Wahda Sanaa (Yemen),Al Ahli Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
May 22 Sanaa,Al Telal Aden,2005-05-06,2,1,F,yemen,May 22 Sanaa (Yemen),Al Telal Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Sanaa,Al Ittihad Ibb,2005-05-12,0,2,F,yemen,Shab Sanaa (Yemen),Al Ittihad Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Sholaa Aden,Al Yarmok Sanaa,2005-05-12,2,1,F,yemen,Al Sholaa Aden (Yemen),Al Yarmok Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ahli Sanaa,Al Saqr,2005-05-13,1,2,F,yemen,Al Ahli Sanaa (Yemen),Al Saqr (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Telal Aden,Al Shabab,2005-05-13,0,0,F,yemen,Al Telal Aden (Yemen),Al Shabab (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Hadramawt,Shabbab Al Jeel Hudayda,2005-05-13,1,2,F,yemen,Shab Hadramawt (Yemen),Shabbab Al Jeel Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shaab Ibb,Al Wahda Sanaa,2005-05-13,2,1,F,yemen,Shaab Ibb (Yemen),Al Wahda Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
May 22 Sanaa,Al Helal Al Sahely Hudayda,2005-05-14,1,2,F,yemen,May 22 Sanaa (Yemen),Al Helal Al Sahely Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Sholaa Aden,Shab Sanaa,2005-05-19,2,1,F,yemen,Al Sholaa Aden (Yemen),Shab Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Saqr,Al Telal Aden,2005-05-19,2,2,F,yemen,Al Saqr (Yemen),Al Telal Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shabbab Al Jeel Hudayda,May 22 Sanaa,2005-05-19,4,1,F,yemen,Shabbab Al Jeel Hudayda (Yemen),May 22 Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ittihad Ibb,Al Ahli Sanaa,2005-05-20,1,1,F,yemen,Al Ittihad Ibb (Yemen),Al Ahli Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Yarmok Sanaa,Shab Hadramawt,2005-05-20,1,0,F,yemen,Al Yarmok Sanaa (Yemen),Shab Hadramawt (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Shabab,Shaab Ibb,2005-05-20,1,1,F,yemen,Al Shabab (Yemen),Shaab Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Helal Al Sahely Hudayda,Al Wahda Sanaa,2005-05-20,1,1,F,yemen,Al Helal Al Sahely Hudayda (Yemen),Al Wahda Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ittihad Ibb,Al Sholaa Aden,2005-05-26,1,1,F,yemen,Al Ittihad Ibb (Yemen),Al Sholaa Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Telal Aden,Al Ahli Sanaa,2005-05-26,1,0,F,yemen,Al Telal Aden (Yemen),Al Ahli Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shaab Ibb,Al Saqr,2005-05-27,3,0,F,yemen,Shaab Ibb (Yemen),Al Saqr (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
May 22 Sanaa,Al Yarmok Sanaa,2005-05-27,3,3,F,yemen,May 22 Sanaa (Yemen),Al Yarmok Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Shabab,Al Helal Al Sahely Hudayda,2005-05-27,2,0,F,yemen,Al Shabab (Yemen),Al Helal Al Sahely Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Wahda Sanaa,Shabbab Al Jeel Hudayda,2005-05-28,1,1,F,yemen,Al Wahda Sanaa (Yemen),Shabbab Al Jeel Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Sanaa,Shab Hadramawt,2005-05-30,1,5,F,yemen,Shab Sanaa (Yemen),Shab Hadramawt (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ahli Sanaa,Shaab Ibb,2005-06-02,0,0,F,yemen,Al Ahli Sanaa (Yemen),Shaab Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Telal Aden,Al Ittihad Ibb,2005-06-02,3,0,F,yemen,Al Telal Aden (Yemen),Al Ittihad Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Saqr,Al Helal Al Sahely Hudayda,2005-06-02,1,1,F,yemen,Al Saqr (Yemen),Al Helal Al Sahely Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Hadramawt,Al Sholaa Aden,2005-06-03,3,0,F,yemen,Shab Hadramawt (Yemen),Al Sholaa Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
May 22 Sanaa,Shab Sanaa,2005-06-03,0,0,F,yemen,May 22 Sanaa (Yemen),Shab Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shabbab Al Jeel Hudayda,Al Shabab,2005-06-03,3,0,F,yemen,Shabbab Al Jeel Hudayda (Yemen),Al Shabab (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Yarmok Sanaa,Al Wahda Sanaa,2005-06-04,0,2,F,yemen,Al Yarmok Sanaa (Yemen),Al Wahda Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ittihad Ibb,Shab Hadramawt,2005-06-09,2,1,F,yemen,Al Ittihad Ibb (Yemen),Shab Hadramawt (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Sholaa Aden,May 22 Sanaa,2005-06-09,1,2,F,yemen,Al Sholaa Aden (Yemen),May 22 Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Saqr,Shabbab Al Jeel Hudayda,2005-06-09,0,1,F,yemen,Al Saqr (Yemen),Shabbab Al Jeel Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shaab Ibb,Al Telal Aden,2005-06-10,1,0,F,yemen,Shaab Ibb (Yemen),Al Telal Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Helal Al Sahely Hudayda,Al Ahli Sanaa,2005-06-10,1,1,F,yemen,Al Helal Al Sahely Hudayda (Yemen),Al Ahli Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Wahda Sanaa,Shab Sanaa,2005-06-10,1,1,F,yemen,Al Wahda Sanaa (Yemen),Shab Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Shabab,Al Yarmok Sanaa,2005-06-10,1,0,F,yemen,Al Shabab (Yemen),Al Yarmok Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Telal Aden,Al Helal Al Sahely Hudayda,2005-06-16,3,0,F,yemen,Al Telal Aden (Yemen),Al Helal Al Sahely Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ahli Sanaa,Shabbab Al Jeel Hudayda,2005-06-16,3,1,F,yemen,Al Ahli Sanaa (Yemen),Shabbab Al Jeel Hudayda (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Ittihad Ibb,Shaab Ibb,2005-06-17,2,2,F,yemen,Al Ittihad Ibb (Yemen),Shaab Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Hadramawt,May 22 Sanaa,2005-06-17,1,0,F,yemen,Shab Hadramawt (Yemen),May 22 Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Sholaa Aden,Al Wahda Sanaa,2005-06-17,2,0,F,yemen,Al Sholaa Aden (Yemen),Al Wahda Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Sanaa,Al Shabab,2005-06-17,2,0,F,yemen,Shab Sanaa (Yemen),Al Shabab (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Yarmok Sanaa,Al Saqr,2005-06-18,1,3,F,yemen,Al Yarmok Sanaa (Yemen),Al Saqr (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
May 22 Sanaa,Al Ittihad Ibb,2005-06-23,5,1,F,yemen,May 22 Sanaa (Yemen),Al Ittihad Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Helal Al Sahely Hudayda,Shaab Ibb,2005-06-23,2,1,F,yemen,Al Helal Al Sahely Hudayda (Yemen),Shaab Ibb (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Shabab,Al Sholaa Aden,2005-06-23,5,0,F,yemen,Al Shabab (Yemen),Al Sholaa Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shab Hadramawt,Al Wahda Sanaa,2005-06-24,2,1,F,yemen,Shab Hadramawt (Yemen),Al Wahda Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Shabbab Al Jeel Hudayda,Al Telal Aden,2005-06-24,2,3,F,yemen,Shabbab Al Jeel Hudayda (Yemen),Al Telal Aden (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
Al Yarmok Sanaa,Al Ahli Sanaa,2005-06-24,1,1,F,yemen,Al Yarmok Sanaa (Yemen),Al Ahli Sanaa (Yemen),yemen,yemen,YE,YE,Asia,Asia,Asia,national
