home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Tamanuku Nukufetau,Nui SC,2014-03-01,7,1,F,tuvalu,Tamanuku Nukufetau (Tuvalu),Nui SC (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Tofaga,FC Manu Laeva,2014-03-01,3,1,F,tuvalu,FC Tofaga (Tuvalu),FC Manu Laeva (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
Lakena United A,FC Nanumaga,2014-03-01,2,2,F,tuvalu,Lakena United A (Tuvalu),FC Nanumaga (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Tofaga,FC Nanumaga,2014-03-08,2,1,F,tuvalu,FC Tofaga (Tuvalu),FC Nanumaga (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Manu Laeva,FC Niutao,2014-03-08,5,1,F,tuvalu,FC Manu Laeva (Tuvalu),FC Niutao (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
Tamanuku Nukufetau,Lakena United A,2014-03-08,1,1,F,tuvalu,Tamanuku Nukufetau (Tuvalu),Lakena United A (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
Nauti FC,Nui SC,2014-03-08,2,0,F,tuvalu,Nauti FC (Tuvalu),Nui SC (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Tofaga,Tamanuku Nukufetau,2014-03-15,2,1,F,tuvalu,FC Tofaga (Tuvalu),Tamanuku Nukufetau (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Manu Laeva,FC Nanumaga,2014-03-15,1,3,F,tuvalu,FC Manu Laeva (Tuvalu),FC Nanumaga (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
Nauti FC,Lakena United A,2014-03-15,2,2,F,tuvalu,Nauti FC (Tuvalu),Lakena United A (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
Nui SC,FC Niutao,2014-03-15,0,0,F,tuvalu,Nui SC (Tuvalu),FC Niutao (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Manu Laeva,Tamanuku Nukufetau,2014-03-22,5,1,F,tuvalu,FC Manu Laeva (Tuvalu),Tamanuku Nukufetau (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
Nauti FC,FC Tofaga,2014-03-22,2,0,F,tuvalu,Nauti FC (Tuvalu),FC Tofaga (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Nanumaga,FC Niutao,2014-03-22,2,1,F,tuvalu,FC Nanumaga (Tuvalu),FC Niutao (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
Lakena United A,Nui SC,2014-03-22,2,3,F,tuvalu,Lakena United A (Tuvalu),Nui SC (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Tofaga,Nui SC,2014-03-29,2,4,F,tuvalu,FC Tofaga (Tuvalu),Nui SC (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Manu Laeva,Nauti FC,2014-03-29,2,2,F,tuvalu,FC Manu Laeva (Tuvalu),Nauti FC (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Niutao,Lakena United A,2014-03-29,2,3,F,tuvalu,FC Niutao (Tuvalu),Lakena United A (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Nanumaga,Tamanuku Nukufetau,2014-03-29,2,0,F,tuvalu,FC Nanumaga (Tuvalu),Tamanuku Nukufetau (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
Nauti FC,FC Nanumaga,2014-04-05,1,0,F,tuvalu,Nauti FC (Tuvalu),FC Nanumaga (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Tofaga,Lakena United A,2014-04-05,2,1,F,tuvalu,FC Tofaga (Tuvalu),Lakena United A (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
FC Manu Laeva,Nui SC,2014-04-05,1,1,F,tuvalu,FC Manu Laeva (Tuvalu),Nui SC (Tuvalu),tuvalu,tuvalu,TV,TV,Oceania,Oceania,Oceania,national
